NodeNumber,Equivalent Stress (Pa)
4013,3.27E+07
4014,1.74E+07
4015,4.50E+07
4016,9.19E+07
4017,6.12E+07
4018,2.93E+07
4019,2.00E+07
4020,4.13E+07
4021,5.22E+07
4022,6.54E+07
4023,6.46E+07
4024,2.94E+07
4025,4.48E+07
4026,4.88E+07
4027,5.14E+07
4028,2.74E+07
4029,5.30E+07
4030,4.64E+07
4031,7.41E+07
4032,3.30E+07
4033,4.81E+07
4034,3.43E+07
4035,6.96E+07
4036,4.73E+07
4037,4.23E+07
4038,4.08E+07
4039,3.54E+07
4040,5.24E+07
4041,1.53E+07
4042,6.07E+07
4043,3.37E+07
4044,2.29E+07
4045,1.88E+07
4046,5.83E+07
4047,3.56E+07
4048,7.29E+07
4049,4.42E+07
4050,1.14E+07
4051,3.40E+07
4052,2.83E+07
4053,5.90E+07
4054,5.22E+07
4055,3.66E+07
4056,9.19E+07
4057,6.16E+07
4058,4.58E+07
4059,3.62E+07
4060,5.00E+07
4061,2.00E+07
4062,6.02E+07
4063,2.82E+07
4064,3.19E+07
4065,2.63E+07
4066,3.01E+07
4067,5.30E+07
4068,5.24E+07
4069,4.12E+07
4070,5.34E+07
4071,4.41E+07
4072,6.26E+07
4073,7.49E+07
4074,7.90E+07
4075,4.48E+07
4076,4.59E+06
4077,1.87E+07
4078,4.13E+07
4079,6.07E+07
4080,4.09E+07
4081,4.17E+07
4082,1.27E+08
4083,5.08E+07
4084,5.97E+07
4085,4.34E+07
4086,3.28E+07
4087,7.30E+07
4088,5.43E+07
4089,5.89E+07
4090,8.03E+07
4091,1.71E+07
4092,4.12E+07
4093,3.19E+07
4094,7.13E+07
4095,7.08E+07
4096,1.39E+07
4097,1.06E+08
4098,4.23E+07
4099,7.69E+07
4100,1.01E+08
4101,5.04E+07
4102,4.05E+07
4103,6.83E+07
4104,4.71E+07
4105,3.70E+07
4106,5.03E+07
4107,9.86E+06
4108,7.80E+07
4109,6.97E+07
4110,8.23E+07
4111,6.69E+07
4112,2.76E+07
4113,4.91E+07
4114,6.49E+07
4115,3.36E+07
4116,1.05E+07
4117,3.80E+07
4118,6.06E+07
4119,4.04E+07
4120,4.17E+07
4121,6.05E+07
4122,3.25E+07
4123,1.91E+07
4124,4.34E+07
4125,6.02E+07
4126,5.70E+07
4127,3.87E+07
4128,5.55E+07
4129,4.23E+07
4130,3.82E+07
4131,2.88E+07
4132,5.45E+07
4133,6.36E+07
4134,4.89E+07
4135,6.15E+07
4136,4.29E+07
4137,8.74E+07
4138,6.88E+07
4139,4.88E+07
4140,7.23E+07
4141,4.19E+07
4142,3.42E+07
4143,6.14E+07
4144,5.81E+07
4145,3.59E+07
4146,3.48E+07
4147,4.64E+07
4148,4.21E+07
4149,5.26E+07
4150,3.22E+07
4151,1.11E+08
4152,2.45E+07
4153,3.70E+07
4154,4.07E+07
4155,5.40E+07
4156,4.49E+07
4157,3.67E+07
4158,3.98E+07
4159,6.39E+07
4160,6.85E+07
4161,5.96E+07
4162,4.15E+07
4163,3.13E+07
4164,6.90E+07
4165,6.45E+07
4166,1.35E+08
4167,2.55E+07
4168,7.04E+07
4169,1.09E+08
4170,8.86E+07
4171,1.44E+07
4172,3.26E+07
4173,6.88E+07
4174,4.76E+07
4175,1.72E+07
4176,7.30E+07
4177,2.35E+07
4178,2.53E+07
4179,7.57E+07
4180,3.06E+07
4181,6.90E+07
4182,3.95E+07
4183,2.07E+06
4184,4.30E+07
4185,5.06E+07
4186,8.80E+07
4187,2.69E+07
4188,9.49E+07
4189,5.69E+07
4190,6.38E+07
4191,1.18E+08
4192,7.42E+07
4193,7.69E+07
4194,9.45E+07
4195,6.58E+07
4196,3.72E+07
4197,8.28E+07
4198,2.51E+07
4199,4.00E+07
4200,4.55E+07
4201,3.72E+07
4202,6.60E+07
4203,3.59E+07
4204,3.96E+07
4205,6.62E+07
4206,5.51E+07
4207,2.72E+07
4208,4.21E+07
4209,3.88E+07
4210,3.05E+07
4211,3.00E+07
4212,1.32E+07
4213,3.45E+07
4214,4.73E+07
4215,2.01E+07
4216,6.31E+07
4217,4.75E+07
4218,5.67E+07
4219,3.41E+07
4220,4.90E+07
4221,3.74E+07
4222,2.64E+07
4223,5.47E+07
4224,8.29E+07
4225,4.60E+07
4226,2.51E+07
4227,4.51E+07
4228,4.07E+07
4229,1.65E+07
4230,4.89E+07
4231,3.29E+07
4232,7.42E+07
4233,7.81E+07
4234,4.15E+07
4235,5.24E+07
4236,3.25E+07
4237,5.14E+07
4238,4.24E+07
4239,6.49E+07
4240,5.11E+07
4241,1.53E+07
4242,5.72E+07
4243,4.00E+07
4244,5.72E+07
4245,3.92E+07
4246,5.12E+07
4247,1.01E+08
4248,4.46E+07
4249,5.35E+07
4250,2.99E+07
4251,5.74E+07
4252,5.94E+07
4253,9.93E+07
4254,2.38E+07
4255,3.22E+07
4256,3.24E+07
4257,3.79E+07
4258,5.92E+07
4259,6.38E+07
4260,1.74E+07
4261,7.89E+05
4262,8.55E+07
4263,9.61E+05
4264,5.35E+07
4265,3.18E+07
4266,6.19E+07
4267,9.29E+07
4268,9.17E+07
4269,5.87E+06
4270,1.43E+05
4271,5.22E+07
4272,5.29E+07
4273,1.75E+07
4274,5.25E+07
4275,6.47E+07
4276,1.40E+08
4277,8.05E+07
4278,6.15E+07
4279,2.80E+07
4280,4.50E+07
4281,3.97E+07
4282,1.02E+08
4283,6.90E+07
4284,6.21E+07
4285,8.73E+07
4286,3.79E+07
4287,5.64E+07
4288,4.35E+07
4289,9.59E+07
4290,8.94E+07
4291,8.96E+07
4292,1.32E+07
4293,5.92E+07
4294,7.34E+07
4295,7.28E+07
4296,6.62E+07
4297,4.04E+07
4298,3.37E+07
4299,4.21E+07
4300,7.87E+07
4301,8.85E+07
4302,2.10E+07
4303,6.24E+07
4304,6.71E+07
4305,9.01E+07
4306,3.50E+07
4307,5.05E+07
4308,9.17E+06
4309,2.98E+06
4310,1.40E+07
4311,1.35E+07
4312,1.08E+07
4313,7.28E+06
4314,8.67E+06
4315,2.55E+06
4316,1.35E+07
4317,1.29E+07
4318,1.02E+07
4319,6.41E+06
4320,6.82E+06
4321,4.07E+06
4322,3.59E+06
4323,1.05E+06
4324,5.02E+06
4325,7.02E+06
4326,4.75E+06
4327,1.03E+06
4328,3.20E+06
4329,2.78E+06
4330,4.84E+06
4331,2.33E+06
4332,1.17E+06
4333,4.26E+06
4334,4.15E+06
4335,2.03E+06
4336,1.91E+06
4337,5.04E+06
4338,1.37E+06
4339,3.32E+05
4340,5.35E+06
4341,5.37E+06
4342,3.13E+06
4343,2.98E+06
4344,2.93E+06
4345,4.24E+06
4346,1.22E+06
4347,1.35E+06
4348,4.38E+06
4349,4.52E+06
4350,2.18E+06
4351,2.19E+06
4352,3.61E+06
4353,2.46E+06
4354,5.06E+05
4355,4.67E+06
4356,5.06E+06
4357,6.76E+06
4358,2.80E+06
4359,2.71E+06
4360,7.69E+06
4361,6.12E+06
4362,1.34E+07
4363,2.72E+06
4364,1.29E+07
4365,1.03E+07
4366,9.10E+06
4367,5.93E+06
4368,8.46E+06
4369,6.47E+06
4370,1.33E+07
4371,1.31E+07
4372,1.01E+07
4373,6.48E+06
4374,6.02E+06
4375,3.35E+06
4376,3.92E+06
4377,4.91E+06
4378,2.00E+06
4379,4.61E+06
4380,4.18E+06
4381,4.06E+06
4382,1.72E+06
4383,1.88E+06
4384,4.54E+06
4385,5.06E+06
4386,5.05E+06
4387,2.62E+06
4388,2.76E+06
4389,2.79E+06
4390,3.83E+06
4391,3.95E+06
4392,4.09E+06
4393,1.80E+06
4394,1.86E+06
4395,4.41E+06
4396,4.78E+06
4397,6.49E+06
4398,2.82E+06
4399,2.57E+06
4400,1.60E+08
4401,3.46E+07
4402,1.75E+08
4403,6.85E+07
4404,1.61E+08
4405,1.76E+08
4406,9.78E+07
4407,1.09E+08
4408,1.59E+08
4409,2.34E+07
4410,1.71E+08
4411,9.95E+07
4412,1.64E+08
4413,1.51E+08
4414,1.76E+08
4415,8.86E+07
4416,9.87E+07
4417,1.11E+08
4418,5.85E+07
4419,1.02E+07
4420,5.60E+07
4421,1.40E+08
4422,1.23E+08
4423,7.11E+07
4424,7.48E+07
4425,5.24E+07
4426,1.97E+07
4427,6.32E+07
4428,8.27E+07
4429,3.91E+07
4430,3.82E+07
4431,4.10E+07
4432,5.08E+07
4433,3.49E+07
4434,7.16E+06
4435,3.19E+07
4436,3.50E+07
4437,2.04E+07
4438,2.22E+07
4439,1.07E+08
4440,3.75E+07
4441,1.84E+07
4442,4.96E+07
4443,5.58E+07
4444,8.20E+07
4445,6.88E+07
4446,4.33E+07
4447,4.13E+07
4448,5.25E+07
4449,7.76E+06
4450,1.32E+08
4451,1.21E+08
4452,6.94E+07
4453,7.25E+07
4454,1.67E+08
4455,1.89E+08
4456,1.60E+08
4457,1.77E+08
4458,1.04E+08
4459,9.28E+07
4460,1.61E+08
4461,1.87E+08
4462,1.14E+08
4463,1.68E+08
4464,1.56E+08
4465,1.80E+08
4466,1.05E+08
4467,9.32E+07
4468,1.06E+08
4469,1.34E+08
4470,1.21E+08
4471,7.92E+07
4472,7.66E+07
4473,4.39E+07
4474,5.62E+07
4475,7.64E+07
4476,3.85E+07
4477,3.86E+07
4478,4.53E+07
4479,2.78E+07
4480,2.92E+07
4481,1.49E+07
4482,1.28E+07
4483,1.00E+08
4484,5.25E+07
4485,7.79E+07
4486,6.28E+07
4487,3.46E+07
4488,3.68E+07
4489,1.74E+07
4490,1.27E+08
4491,1.18E+08
4492,7.48E+07
4493,7.05E+07
4494,83271
4495,32087
4496,89888
4497,40181
4498,67711
4499,62988
4500,59524
4501,49140
4502,2.80E+07
4503,1.82E+07
4504,2.79E+07
4505,3.54E+07
4506,3.57E+07
4507,2.99E+07
4508,3.12E+07
4509,3.23E+07
4510,3.01E+07
4511,2.83E+07
4512,4.66E+05
4513,77805
4514,1.33E+05
4515,4.76E+05
4516,1.21E+05
4517,3.28E+05
4518,2.18E+05
4519,1.00E+05
4520,2.02E+06
4521,6.52E+05
4522,1.81E+06
4523,1.21E+06
4524,6.71E+05
4525,5.45E+05
4526,9.00E+05
4527,6.25E+06
4528,2.53E+06
4529,4.63E+06
4530,3.74E+06
4531,2.48E+06
4532,2.95E+06
4533,2.08E+06
4534,1.64E+07
4535,6.39E+06
4536,9.42E+06
4537,1.19E+07
4538,9.09E+06
4539,6.76E+06
4540,7.13E+06
4541,5.68E+06
4542,1.22E+07
4543,1.30E+07
4544,1.56E+07
4545,2.51E+07
4546,1.86E+07
4547,1.82E+07
4548,2.48E+07
4549,1.56E+07
4550,1.21E+05
4551,81972
4552,1.37E+05
4553,49977
4554,64515
4555,85094
4556,57349
4557,56381
4558,6.56E+06
4559,3.84E+06
4560,7.00E+06
4561,7.64E+06
4562,1.22E+07
4563,1.06E+07
4564,6.70E+06
4565,7.33E+06
4566,6.53E+06
4567,5.55E+05
4568,2.33E+05
4569,1.59E+05
4570,2.46E+05
4571,1.32E+05
4572,2.11E+06
4573,6.30E+05
4574,1.20E+06
4575,7.90E+05
4576,6.15E+05
4577,9.70E+05
4578,5.52E+06
4579,2.55E+06
4580,2.88E+06
4581,3.09E+06
4582,2.25E+06
4583,9.22E+06
4584,9.04E+06
4585,6.06E+06
4586,8.00E+06
4587,5.32E+06
4588,6.71E+06
4589,5.58E+06
4590,4.98E+06
4591,1.05E+07
4592,1.18E+07
4593,8.66E+06
4594,1.28E+07
4595,1.20E+07
4596,1.05E+07
4597,1.30E+07
4598,5.77E+06
4599,1.84E+07
4600,9.97E+06
4601,1.15E+07
4602,1.60E+07
4603,9.61E+06
4604,1.41E+07
4605,1.5469
4606,0.58775
4607,1.5553
4608,0.99102
4609,0.95373
4610,1.1074
4611,146.8
4612,68.603
4613,67.975
4614,149.05
4615,66.469
4616,188.94
4617,164.7
4618,118.79
4619,113.59
4620,6.2809
4621,1.1118
4622,1.9229
4623,6.6583
4624,2.1289
4625,1.6084
4626,4.2598
4627,1.6706
4628,1.4156
4629,2.8015
4630,1.6401
4631,21.455
4632,8.0635
4633,11.93
4634,8.4439
4635,11.2
4636,57.653
4637,17.287
4638,26.274
4639,23.27
4640,38.421
4641,29.128
4642,22.049
4643,108.84
4644,44.049
4645,54.399
4646,49.22
4647,63.772
4648,83.076
4649,73.348
4650,52.187
4651,62.605
4652,179.46
4653,107.51
4654,135.54
4655,94.11
4656,109.6
4657,1.5153
4658,1.1198
4659,1.5192
4660,0.4715
4661,0.73115
4662,0.74403
4663,0.84114
4664,51.621
4665,50.463
4666,92.785
4667,53.471
4668,63.816
4669,39.756
4670,35.978
4671,7.475
4672,2.1782
4673,4.1646
4674,1.7852
4675,2.8599
4676,24.989
4677,6.7825
4678,12.96
4679,9.6547
4680,7.9277
4681,12.149
4682,48.518
4683,27.333
4684,35.832
4685,32.302
4686,25.955
4687,64.368
4688,43.979
4689,63.134
4690,57.854
4691,42.843
4692,82.162
4693,61.502
4694,52.499
4695,63.17
4696,1.28E+07
4697,7.07E+06
4698,9.07E+06
4699,1.41E+07
4700,1.53E+07
4701,9.02E+06
4702,9.44E+06
4703,5.89E+06
4704,7.36E+06
4705,1.08E+07
4706,1.18E+07
4707,6.61E+06
4708,5.66E+06
4709,6.61E+06
4710,5.85E+06
4711,8.94E+05
4712,5.75E+06
4713,6.60E+06
4714,7.93E+06
4715,2.39E+06
4716,2.36E+06
4717,1.35E+07
4718,7.42E+06
4719,8.05E+06
4720,1.03E+07
4721,1.24E+07
4722,1.27E+07
4723,6.29E+06
4724,7.30E+06
4725,7.65E+06
4726,1.45E+07
4727,1.56E+07
4728,9.02E+06
4729,9.04E+06
4730,1.45E+08
4731,9.83E+07
4732,1.07E+08
4733,1.66E+08
4734,1.63E+08
4735,1.25E+08
4736,4.55E+07
4737,8.27E+07
4738,9.18E+07
4739,1.13E+08
4740,1.12E+08
4741,1.20E+08
4742,1.23E+08
4743,7.07E+07
4744,6.42E+07
4745,9.46E+07
4746,1.29E+08
4747,9.13E+07
4748,9.19E+07
4749,1.41E+08
4750,1.41E+08
4751,1.05E+08
4752,1.08E+08
4753,1.47E+08
4754,4.98E+07
4755,8.44E+07
4756,1.15E+08
4757,1.26E+08
4758,1.12E+08
4759,1.22E+08
4760,7.28E+07
4761,9.54E+07
4762,7.62E+07
4763,8.18E+07
4764,6.37E+07
4765,1.58E+08
4766,1.53E+08
4767,1.62E+08
4768,1.01E+08
4769,9.52E+07
4770,1.81E+08
4771,1.71E+08
4772,1.57E+08
4773,1.56E+08
4774,1.68E+08
4775,1.75E+08
4776,1.35E+08
4777,1.48E+08
4778,1.92E+08
4779,1.72E+08
4780,1.58E+08
4781,1.64E+08
4782,1.74E+08
4783,1.70E+08
4784,1.46E+08
4785,1.46E+08
4786,1.54E+08
4787,1.50E+08
4788,1.41E+08
4789,1.56E+08
4790,1.61E+08
4791,1.55E+08
4792,1.44E+08
4793,1.26E+08
4794,1.38E+08
4795,1.46E+08
4796,1.46E+08
4797,1.22E+08
4798,1.20E+08
4799,1.33E+08
4800,1.15E+08
4801,1.23E+08
4802,1.20E+08
4803,1.35E+08
4804,1.48E+08
4805,1.49E+08
4806,1.32E+08
4807,1.35E+08
4808,1.21E+08
4809,1.27E+08
4810,1.25E+08
4811,1.24E+08
4812,1.48E+08
4813,1.45E+08
4814,1.35E+08
4815,1.22E+08
4816,1.27E+08
4817,1.32E+08
4818,1.17E+08
4819,1.22E+08
4820,1.22E+08
4821,1.13E+08
4822,1.20E+08
4823,1.17E+08
4824,1.80E+08
4825,1.52E+08
4826,1.46E+08
4827,1.53E+08
4828,1.34E+08
4829,1.38E+08
4830,1.69E+08
4831,1.57E+08
4832,1.72E+08
4833,1.64E+08
4834,1.51E+08
4835,1.10E+08
4836,9.09E+07
4837,7.26E+07
4838,7.73E+07
4839,1.09E+08
4840,7.56E+07
4841,8.36E+07
4842,7.62E+07
4843,8.12E+07
4844,1.40E+08
4845,1.12E+08
4846,1.37E+08
4847,1.55E+08
4848,1.50E+08
4849,1.28E+08
4850,1.02E+08
4851,1.28E+08
4852,1.39E+08
4853,9.93E+07
4854,1.05E+08
4855,1.17E+08
4856,1.09E+08
4857,1.25E+08
4858,9.70E+07
4859,7.80E+07
4860,9.88E+07
4861,1.20E+08
4862,8.94E+07
4863,7.29E+07
4864,9.00E+07
4865,7.88E+07
4866,6.96E+07
4867,8.99E+07
4868,9.28E+07
4869,7.55E+07
4870,7.61E+07
4871,1.09E+08
4872,1.11E+08
4873,7.02E+07
4874,7.24E+07
4875,7.98E+07
4876,7.60E+07
4877,9.57E+07
4878,8.02E+07
4879,7.74E+07
4880,1.11E+08
4881,1.13E+08
4882,6.54E+07
4883,7.53E+07
4884,7.36E+07
4885,7.45E+07
4886,8.22E+07
4887,6.92E+07
4888,7.80E+07
4889,9.74E+07
4890,8.27E+07
4891,8.08E+07
4892,1.11E+08
4893,1.09E+08
4894,7.19E+07
4895,7.62E+07
4896,6.79E+07
4897,7.85E+07
4898,7.00E+07
4899,9.94E+07
4900,8.37E+07
4901,8.07E+07
4902,8.55E+07
4903,1.10E+08
4904,1.08E+08
4905,6.60E+07
4906,6.98E+07
4907,6.90E+07
4908,7.97E+07
4909,8.39E+07
4910,5.39E+07
4911,1.01E+08
4912,8.68E+07
4913,8.65E+07
4914,1.09E+08
4915,1.09E+08
4916,6.09E+07
4917,6.93E+07
4918,7.08E+07
4919,8.03E+07
4920,8.14E+07
4921,8.49E+07
4922,1.01E+08
4923,8.76E+07
4924,8.79E+07
4925,1.11E+08
4926,1.10E+08
4927,6.44E+07
4928,7.79E+07
4929,6.93E+07
4930,8.12E+07
4931,4.87E+07
4932,8.30E+07
4933,1.01E+08
4934,8.65E+07
4935,8.66E+07
4936,1.10E+08
4937,1.12E+08
4938,6.82E+07
4939,7.83E+07
4940,7.77E+07
4941,8.17E+07
4942,8.19E+07
4943,7.04E+07
4944,8.73E+07
4945,9.07E+07
4946,1.13E+08
4947,7.78E+07
4948,7.83E+07
4949,8.22E+07
4950,8.23E+07
4951,1.08E+06
4952,7.45E+05
4953,3.10E+05
4954,4.06E+06
4955,1.37E+06
4956,8.45E+05
4957,7.51E+05
4958,2.18E+06
4959,2.05E+06
4960,3.10E+06
4961,1.17E+06
4962,8.38E+06
4963,2.02E+06
4964,3.34E+06
4965,7.85E+06
4966,5.38E+06
4967,2.03E+06
4968,1.32E+07
4969,2.88E+06
4970,9.86E+06
4971,1.29E+07
4972,1.62E+06
4973,1.95E+07
4974,4.13E+06
4975,4.89E+06
4976,1.57E+07
4977,2.86E+07
4978,5.38E+06
4979,4.36E+06
4980,2.40E+07
4981,1.92E+07
4982,3.82E+06
4983,2.94E+06
4984,4.19E+07
4985,6.15E+06
4986,3.99E+06
4987,7.87E+06
4988,3.64E+07
4989,2.98E+07
4990,4.98E+06
4991,3.87E+06
4992,5.84E+07
4993,4.31E+06
4994,8.80E+06
4995,4.40E+07
4996,5.13E+07
4997,5.09E+06
4998,5.52E+06
4999,7.86E+07
5000,4.24E+06
5001,9.39E+06
5002,6.84E+07
5003,6.02E+07
5004,6.04E+06
5005,6.02E+06
5006,1.02E+08
5007,3.43E+06
5008,7.65E+06
5009,7.98E+07
5010,9.38E+07
5011,7.88E+06
5012,5.15E+06
5013,1.22E+08
5014,5.68E+06
5015,2.79E+06
5016,1.06E+08
5017,1.18E+08
5018,2.42E+06
5019,1.31E+08
5020,4.85E+06
5021,2.38E+06
5022,1.29E+08
5023,1.25E+08
5024,1.29E+08
5025,2.93E+06
5026,6.96E+06
5027,7.05E+07
5028,1.34E+08
5029,4.66E+06
5030,5.88E+06
5031,1.30E+08
5032,1.31E+08
5033,6.50E+07
5034,7.25E+07
5035,1.31E+08
5036,1.29E+08
5037,6.53E+07
5038,7.99E+07
5039,6.20E+07
5040,7.28E+07
5041,8.71E+07
5042,8.96E+05
5043,1.14E+06
5044,3.77E+05
5045,1.22E+06
5046,2.08E+06
5047,4.25E+05
5048,1.95E+05
5049,4.23E+05
5050,1.72E+06
5051,3.41E+06
5052,3.08E+05
5053,5.43E+05
5054,3.25E+06
5055,2.33E+06
5056,3.07E+06
5057,5.02E+05
5058,4.34E+06
5059,2.58E+05
5060,2.08E+05
5061,4.45E+06
5062,3.92E+06
5063,2.22E+06
5064,2.08E+06
5065,4.15E+06
5066,97175
5067,3.90E+05
5068,4.69E+06
5069,4.52E+06
5070,2.32E+06
5071,3.17E+06
5072,1.81E+05
5073,6.26E+05
5074,3.63E+06
5075,4.10E+06
5076,2.27E+06
5077,1.90E+06
5078,1.48E+05
5079,6.15E+05
5080,2.55E+06
5081,3.09E+06
5082,1.73E+06
5083,1.43E+06
5084,4.21E+05
5085,6.83E+05
5086,2.02E+05
5087,1.85E+06
5088,7.47E+05
5089,1.25E+08
5090,1.11E+08
5091,7.67E+07
5092,9.69E+07
5093,9.75E+07
5094,8.84E+07
5095,6.56E+07
5096,9.02E+07
5097,8.30E+07
5098,1.34E+08
5099,1.21E+08
5100,1.31E+08
5101,7.46E+07
5102,8.28E+07
5103,9.16E+07
5104,1.32E+08
5105,5.48E+06
5106,4.87E+06
5107,1.30E+08
5108,1.31E+08
5109,7.37E+07
5110,6.00E+07
5111,6.16E+07
5112,1.23E+08
5113,2.96E+06
5114,7.77E+06
5115,1.27E+08
5116,1.29E+08
5117,1.30E+08
5118,3.67E+06
5119,3.04E+06
5120,6.00E+07
5121,1.05E+08
5122,1.42E+06
5123,9.43E+06
5124,1.20E+08
5125,1.11E+08
5126,8.19E+07
5127,2.93E+06
5128,8.79E+06
5129,8.92E+07
5130,1.00E+08
5131,6.09E+07
5132,4.11E+06
5133,7.28E+06
5134,6.77E+07
5135,7.77E+07
5136,3.62E+07
5137,4.38E+07
5138,4.45E+06
5139,7.32E+06
5140,4.94E+07
5141,5.81E+07
5142,4.54E+07
5143,3.41E+06
5144,2.69E+07
5145,3.08E+07
5146,5.34E+06
5147,5.64E+06
5148,3.77E+07
5149,3.33E+07
5150,2.15E+07
5151,5.03E+06
5152,4.72E+06
5153,2.34E+07
5154,2.80E+07
5155,2.68E+06
5156,1.43E+07
5157,4.15E+06
5158,3.93E+06
5159,1.62E+07
5160,1.94E+07
5161,2.10E+06
5162,8.46E+06
5163,3.36E+06
5164,3.10E+06
5165,1.30E+07
5166,1.01E+07
5167,1.85E+06
5168,3.82E+06
5169,2.50E+06
5170,2.17E+06
5171,7.35E+06
5172,5.10E+06
5173,1.48E+06
5174,7.51E+05
5175,1.16E+06
5176,1.87E+06
5177,3.15E+06
5178,9.25E+07
5179,1.10E+08
5180,7.32E+07
5181,7.60E+07
5182,1.10E+08
5183,7.57E+07
5184,8.40E+07
5185,7.81E+07
5186,8.67E+07
5187,1.04E+08
5188,9.14E+07
5189,9.28E+07
5190,1.17E+08
5191,6.93E+07
5192,8.55E+07
5193,8.47E+07
5194,7.84E+07
5195,6.90E+07
5196,8.08E+07
5197,7.86E+07
5198,7.42E+07
5199,1.01E+08
5200,8.67E+07
5201,8.88E+07
5202,1.10E+08
5203,1.14E+08
5204,7.24E+07
5205,8.27E+07
5206,8.46E+07
5207,6.93E+07
5208,8.12E+07
5209,7.20E+07
5210,9.95E+07
5211,8.76E+07
5212,8.57E+07
5213,1.09E+08
5214,1.09E+08
5215,7.94E+07
5216,8.39E+07
5217,6.85E+07
5218,7.26E+07
5219,8.32E+07
5220,9.80E+07
5221,8.66E+07
5222,8.28E+07
5223,8.51E+07
5224,1.08E+08
5225,1.07E+08
5226,7.23E+07
5227,7.92E+07
5228,7.88E+07
5229,8.24E+07
5230,9.83E+07
5231,8.45E+07
5232,8.20E+07
5233,1.10E+08
5234,1.06E+08
5235,6.96E+07
5236,7.85E+07
5237,7.83E+07
5238,7.98E+07
5239,9.75E+07
5240,8.24E+07
5241,8.31E+07
5242,1.14E+08
5243,1.11E+08
5244,7.47E+07
5245,7.05E+07
5246,7.65E+07
5247,7.37E+07
5248,6.17E+07
5249,8.08E+07
5250,6.87E+07
5251,9.45E+07
5252,7.88E+07
5253,8.10E+07
5254,1.12E+08
5255,1.11E+08
5256,6.51E+07
5257,6.01E+07
5258,7.48E+07
5259,7.36E+07
5260,7.21E+07
5261,7.19E+07
5262,7.48E+07
5263,7.77E+07
5264,7.58E+07
5265,1.11E+08
5266,1.10E+08
5267,7.04E+07
5268,7.72E+07
5269,7.17E+07
5270,7.08E+07
5271,8.15E+07
5272,8.62E+07
5273,7.36E+07
5274,1.40E+08
5275,1.38E+08
5276,1.13E+08
5277,1.54E+08
5278,1.51E+08
5279,1.26E+08
5280,1.02E+08
5281,1.28E+08
5282,1.38E+08
5283,9.91E+07
5284,1.14E+08
5285,1.03E+08
5286,8.90E+07
5287,1.05E+08
5288,6.70E+07
5289,9.28E+07
5290,6.24E+07
5291,5.92E+07
5292,9.47E+07
5293,6.49E+07
5294,5.81E+07
5295,5.99E+07
5296,6.20E+07
5297,7.06E+07
5298,6.58E+07
5299,6.40E+07
5300,7.41E+07
5301,7.40E+07
5302,5.88E+07
5303,6.73E+07
5304,6.49E+07
5305,6.60E+07
5306,6.17E+07
5307,9.50E+07
5308,9.70E+07
5309,4.97E+07
5310,6.13E+07
5311,1.02E+08
5312,9.21E+07
5313,5.29E+07
5314,5.01E+07
5315,7.40E+07
5316,9.35E+07
5317,5.10E+07
5318,7.84E+07
5319,4.02E+07
5320,3.93E+07
5321,3.92E+07
5322,8.06E+07
5323,4.95E+07
5324,3.82E+07
5325,5.98E+07
5326,3.86E+07
5327,6.93E+07
5328,9.35E+07
5329,7.94E+07
5330,8.49E+07
5331,4.53E+07
5332,4.56E+07
5333,8.21E+07
5334,4.29E+07
5335,3.79E+07
5336,7.15E+07
5337,7.22E+07
5338,8.32E+07
5339,8.11E+07
5340,7.56E+07
5341,4.11E+07
5342,3.80E+07
5343,5.98E+07
5344,2.91E+07
5345,7.60E+07
5346,3.33E+07
5347,4.35E+07
5348,6.67E+07
5349,8.15E+07
5350,7.54E+07
5351,7.79E+07
5352,3.33E+07
5353,3.41E+07
5354,5.38E+07
5355,2.61E+07
5356,2.88E+07
5357,2.29E+07
5358,2.13E+07
5359,5.99E+07
5360,7.10E+07
5361,8.71E+07
5362,7.81E+07
5363,8.24E+07
5364,3.61E+07
5365,3.90E+07
5366,3.10E+07
5367,7.11E+07
5368,3.17E+07
5369,2.39E+07
5370,6.33E+07
5371,3.20E+07
5372,6.74E+07
5373,8.41E+07
5374,8.53E+07
5375,8.30E+07
5376,4.18E+07
5377,3.23E+07
5378,2.82E+07
5379,3.48E+07
5380,7.13E+07
5381,6.94E+07
5382,7.66E+07
5383,7.80E+07
5384,7.62E+07
5385,3.36E+07
5386,3.51E+07
5387,3.68E+07
5388,2.71E+07
5389,2.41E+07
5390,4.83E+07
5391,6.61E+07
5392,2.78E+07
5393,7.18E+07
5394,7.88E+07
5395,8.02E+07
5396,7.37E+07
5397,3.16E+07
5398,3.25E+07
5399,3.14E+07
5400,6.80E+07
5401,2.66E+07
5402,4.62E+07
5403,4.99E+07
5404,2.51E+07
5405,1.60E+07
5406,2.43E+07
5407,6.95E+07
5408,3.54E+07
5409,8.45E+07
5410,8.86E+07
5411,3.57E+07
5412,2.90E+07
5413,3.59E+07
5414,6.26E+07
5415,3.03E+07
5416,5.39E+07
5417,8.11E+07
5418,8.31E+07
5419,8.58E+07
5420,7.87E+07
5421,8.60E+07
5422,8.09E+07
5423,8.27E+07
5424,9.29E+07
5425,8.13E+07
5426,8.29E+07
5427,7.85E+07
5428,8.35E+07
5429,1.65E+07
5430,1.22E+07
5431,1.57E+07
5432,2.33E+07
5433,1.83E+07
5434,2.63E+07
5435,1.65E+07
5436,1.72E+07
5437,2.36E+07
5438,6.32E+06
5439,6.69E+06
5440,9.49E+06
